SMILES,pIC50,mol,num_atoms,logP
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OCCNc2ccnc(F)c2)c1,5.67,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df370>,34,3.672500000000001
CC(C)(C)OC(=O)N1CCc2ccc(Nc3nc4c(-c5cccc6c5OC(F)(F)O6)cccn4n3)cc2CC1,5.67,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df3e0>,39,5.797100000000005
COc1ccccc1-c1cccn2nc(N)nc12,5.67,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df450>,18,1.9870999999999994
CS(=O)(=O)c1cccc(-c2cccn3nc(N)nc23)c1,5.67,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df4c0>,20,1.3820000000000001
Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,5.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df530>,26,2.2688000000000006
Cc1cccc(Nc2nc3cccc(-c4cccc(C(C)C)c4)n3n2)c1,5.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df5a0>,26,5.5717200000000044
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CC(C)(CC#N)C2)C1,5.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df610>,27,1.8784799999999997
CS(=O)(=O)c1ccc(-c2cccn3nc(NCCc4cccnc4)nc23)cc1,5.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df680>,28,2.849400000000001
NC1CCCCC1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,5.74,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df6f0>,30,3.8782000000000014
O=c1[nH]c2cnc(-n3cnc4cc(C(F)(F)F)ccc43)nc2n1C1CCOCC1,5.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df760>,29,2.828800000000001
CC(C)COc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,5.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df7d0>,32,4.862900000000003
O=C(Nc1nc2cccc(-c3ccc(N4CCOCC4)cc3)n2n1)C1CC1,5.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df840>,27,2.5814000000000004
CN(c1ccnc2[nH]ccc12)C1CCCCC1,5.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df8b0>,17,3.331800000000002
NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1cccc(-n2nccn2)c1,5.76,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df920>,29,1.5815999999999988
O=C1CCC=CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)N1,5.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df990>,28,4.554500000000003
Cc1ccccc1-n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,5.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfa00>,24,2.0049199999999994
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,5.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfa70>,29,3.011800000000002
Cc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCN(C(=O)OC(C)(C)C)CC6)cc5)nc34)cn2)cc1,5.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfae0>,41,6.748520000000006
CN1CCN(c2cccc(Nc3nc4c(Oc5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,5.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfb50>,34,3.4205000000000023
Cn1cc(C2=C(Nc3cccc(OCCNc4ccnc(F)c4)c3)C(=O)NC2=O)c2ccccc21,5.79,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfbc0>,35,3.682900000000002
NCCCc1nc2cc(C(N)=O)ccc2n1CCN,5.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfc30>,19,-0.014799999999999591
NCCn1c(-c2cncnc2)nc2cc(C(N)=O)ccc21,5.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfca0>,21,0.5508999999999992
N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5c(Cl)cccc5Cl)c4n3)c2c1,5.81,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfd10>,30,3.6852800000000014
CCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1cc(Cl)ccc1C,5.81,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfd80>,25,3.2749200000000016
CN1CCN(c2ccc(NC(=O)Nc3nc4cccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)cc2)CC1,5.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfdf0>,36,3.1956000000000016
Cn1cc2c(Nc3nc(NC4CCOCC4N)cc4cc[nH]c(=O)c34)cccc2n1,5.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfe60>,30,2.0814999999999992
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)C2)c1,5.83,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfed0>,36,3.8393000000000024
COc1cnc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)cn1,5.83,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dff40>,37,5.053000000000004
O=C(CCCCCCCC(=O)N1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,5.83,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938040>,40,5.790600000000004
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)cc1,5.84,<rdkit.Chem.rdchem.Mol object at 0x7f59a29380b0>,26,3.650000000000002
CN1CCN(c2cccc(Nc3nc4c(NCc5ccc(F)cc5)cccn4n3)c2)CC1,5.84,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938120>,32,3.975900000000002
CC1CCN(Cc2cccc(F)c2F)CC1N(C)c1[nH]cnc2nccc1-2,5.84,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938190>,27,3.534500000000002
Nc1[nH]nc2ccn(-c3ccccc3Cl)c(=O)c12,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938200>,18,1.9493999999999998
Cc1ccnc(Nc2nc3cccc(-c4cccc(C(C)C)c4)n3n2)c1,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938270>,26,4.966720000000004
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CC(CC#N)C2)C1,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29382e0>,26,1.4883799999999998
COc1cc(C(F)F)ccc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938350>,40,7.200600000000008
Nc1nc2c(-c3ccncc3)cccn2n1,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29383c0>,16,1.3734999999999997
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C(=O)N5CC(C#N)C5)c4n3)cc21,5.87,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938430>,36,1.9738799999999994
COc1cccc(CNc2cccn3nc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)c1,5.87,<rdkit.Chem.rdchem.Mol object at 0x7f59a29384a0>,33,3.8454000000000024
CN1CCN(c2ccc(Nc3nc4c(-c5ccccc5S(C)(=O)=O)cccn4n3)cc2)CC1,5.88,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938510>,33,3.295200000000002
CN1CCN(c2cccc(Nc3nc4c(Nc5cccc(S(C)(=O)=O)c5)cccn4n3)c2)CC1,5.88,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938580>,34,3.371800000000002
NCCn1c(-c2ccc(O)cc2)nc2cc(C(N)=O)ccc21,5.89,<rdkit.Chem.rdchem.Mol object at 0x7f59a29385f0>,22,1.4664999999999997
O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCNCC1,5.89,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938660>,19,1.1304
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1ccc(OCCCNc2ccnc(F)c2)cc1,5.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a29386d0>,35,4.062600000000002
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)CC2)c1,5.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938740>,37,4.229400000000003
CC(C)NC(=O)c1c[nH]c2ncc(Oc3cccc(C#N)c3)nc12,5.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a29387b0>,24,2.7600800000000003
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)C2)c1,5.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938820>,36,3.8393000000000024
CNC(=O)c1cc(-c2ccc(OC)cc2)nc2c1[nH]c1cc(OC)ccc12,5.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938890>,27,3.7599000000000027
Cc1ccc(Cl)cc1-c1[nH]c(-c2ccncn2)cc1C(N)=O,5.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938900>,22,3.1994200000000017
NC1CCCCC1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,5.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938970>,30,4.483200000000002
CCc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a29389e0>,24,3.450800000000001
COc1ccccc1Nc1nc2cccc(-c3cccc(S(C)(=O)=O)c3)n2n1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938a50>,28,3.5520000000000014
CN1CCC(c2cccc(Nc3nc4c(-c5ccccc5N(C)S(C)(=O)=O)cccn4n3)c2)CC1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938ac0>,35,4.344900000000003
CC(C)Oc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938b30>,41,5.434700000000006
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938ba0>,35,5.180400000000004
N#CC1CC(N(CC2CC2)C2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938c10>,36,4.088580000000002
CC1(C)C(=O)N(C2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.93,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938c80>,29,4.2375000000000025
CC(C)(C)NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,5.93,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938cf0>,29,3.9104000000000028
CN(C)C(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,5.93,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938d60>,27,3.0839000000000016
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2CC3CC(C2)O3)C1,5.94,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938dd0>,26,0.18420000000000036
CCn1cc(Nc2nc3c(Oc4ccc(S(C)(=O)=O)cc4)cccn3n2)cn1,5.94,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938e40>,28,2.8851000000000004
COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)C4)nc12,5.94,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938eb0>,39,6.460500000000006
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CC(CN2CCC2)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938f20>,26,3.0429000000000013
OCc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938f90>,25,4.2371000000000025
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939000>,24,4.450400000000003
CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)F)nc3)n2)C(C#N)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939070>,30,2.51698
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)NCC2CC2)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a29390e0>,24,0.7106999999999999
c1ccc(Nc2nc3ccccn3n2)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939150>,16,2.4729
CCOc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nc12,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a29391c0>,37,5.874300000000005
CC(C)(C)OC(=O)N1CCC(c2ccc(Nc3nc4c(-c5cnn(-c6ccc(F)cc6)c5)cccn4n3)cc2)CC1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939230>,41,6.579200000000006
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2Cc3cn(C)nc3C2)C1,5.97,<rdkit.Chem.rdchem.Mol object at 0x7f59a29392a0>,28,0.4604000000000006
CC(C)COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,5.97,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939310>,36,5.881700000000006
Cc1ccc(Cl)cc1-c1nc(-c2ccnc(N)n2)c[nH]1,5.97,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939380>,20,3.0777200000000002
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,5.98,<rdkit.Chem.rdchem.Mol object at 0x7f59a29393f0>,36,4.370600000000004
O=C(CCCCCN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,5.98,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939460>,36,5.093700000000003
COc1cccc(CNc2cccn3nc(Nc4ccc(C)nc4)nc23)c1,5.99,<rdkit.Chem.rdchem.Mol object at 0x7f59a29394d0>,27,3.7970200000000016
CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4cccc(NC(=O)c5ccc(N(C)C)cc5)c4F)c23)CC1,5.99,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939540>,44,4.932000000000004
N#CC1CC(NC(C2CC2)C(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29395b0>,36,4.908280000000003
O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1Cc1cccc(F)c1F,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939620>,29,2.924100000000001
COc1cc(OC)cc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939690>,26,2.9056000000000015
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939700>,29,3.011800000000002
COc1cccc(CNc2cccn3nc(Nc4ccncc4)nc23)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939770>,26,3.4886000000000017
N#Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)ccc1F,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29397e0>,33,3.5701800000000024
NC(=O)c1cc(-c2ccccc2)sc1Nc1ccccc1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939850>,21,4.257600000000002
N#CC1CCCC(O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29398c0>,24,1.95128
Cc1ccc(Cl)cc1-c1ccc(-c2ccnc(N)n2)[nH]1,6.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939930>,20,3.6827200000000015
CC(N)CNc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,6.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29399a0>,26,2.3020999999999994
CCCS(=O)(=O)CC1CC(N(C)c2[nH]cnc3nccc2-3)C1,6.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939a10>,22,1.9490999999999994
Cc1ccc(Cl)cc1-n1cc(-c2ccnc(N)n2)cn1,6.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939a80>,20,2.8733200000000005
O=c1[nH]cnc2cc(NC3CCCNC3)nc(Nc3cccc4cc[nH]c34)c12,6.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939af0>,28,2.7069
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC2COC2)C1,6.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939b60>,24,0.44249999999999967
CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(C(F)(F)F)cn4n3)cn2)CC1,6.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939bd0>,37,3.7090000000000023
CN1CCN(c2cncc(Nc3nc4cncc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,6.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939c40>,33,2.0851999999999995
Cn1c(C(N)=O)cc2c(-c3ccc(NC(=O)c4ccccc4)cc3)ncnc21,6.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939cb0>,28,2.9865000000000013
Cn1ccc(-c2cn(-c3ccccc3Cl)c(=O)c3c(N)[nH]nc23)n1,6.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939d20>,24,2.3499
CC(C)CN(CC1CC1)C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,6.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939d90>,36,5.345780000000004
NC(=O)c1cc(-c2ccc(CN3CCOCC3)c(Cl)c2)cc2c1[nH]c1cc(-c3ccc(N4CCOCC4)nc3)ccc12,6.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939e00>,42,5.471200000000005
O=c1cc(-c2nc(-c3ccc(O)cc3)[nH]c2-c2ccc(F)cc2)cc[nH]1,6.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939e70>,26,3.9437000000000015
Fc1cccc(Cl)c1-c1nc2c3ccccc3c3ccccc3c2[nH]1,6.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939ee0>,25,6.328800000000003
CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc(C#N)cc3)nc12,6.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939f50>,24,2.7600800000000003
C=C(Br)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,6.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939fc0>,26,3.6487000000000016
NC(=O)c1cc(-c2ccc(F)c(Cl)c2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,6.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a030>,32,4.351900000000003
NC(=O)c1cc(-c2ccccc2)sc1Nc1cccc(C(F)(F)F)n1,6.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a0a0>,25,4.671400000000001
CC(C)(C)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,6.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a110>,30,2.625500000000001
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1F,6.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a180>,25,4.589500000000003
CC(=O)N1CCN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,6.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a1f0>,31,2.4089
CS(=O)(=O)N1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,6.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a260>,23,0.8024000000000003
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(Cl)cccc21,6.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a2d0>,30,3.4838000000000022
CCC(C(C)C)n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,6.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a340>,23,2.3143999999999996
CCCOc1ccc(Cl)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,6.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a3b0>,32,5.270300000000005
O=C(CCCCCCCC(=O)N1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,6.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a420>,40,5.538300000000004
CCCS(=O)(=O)NC1CC(N(C)c2[nH]cnc3nccc2-3)C1,6.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a490>,22,1.2060999999999995
COc1cccc(CNc2cccn3nc(Nc4cccnc4)nc23)c1,6.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a500>,26,3.4886000000000017
Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C5CCN(C(=O)OC(C)(C)C)CC5)ccc4c3c2)ccc1CN1CCOCC1,6.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a570>,43,6.342120000000007
CC(Nc1nc(Nc2cn(C)cn2)c2nccnc2n1)c1ncc(F)cn1,6.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a5e0>,27,1.9990999999999997
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,6.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a650>,25,2.926100000000001
CC1CCN(S(=O)(=O)CC(F)(F)F)CC1N(C)c1[nH]cnc2nccc1-2,6.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a6c0>,26,1.9482
Cn1c(C(=O)OCc2ccccc2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,6.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a730>,33,4.976900000000004
CC(NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)C1CC1,6.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a7a0>,29,3.133200000000002
O=C(NC1CCC(O)C1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,6.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a810>,31,2.9922000000000013
CC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1,6.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a880>,30,3.950700000000002
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)c(F)c1,6.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a8f0>,25,4.589500000000003
COC1CCN(c2nccc(Nc3cc4c(ccn4C(C)C)cn3)n2)CC1,6.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a960>,27,3.7660000000000027
O=C(NC1CCNCC1F)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,6.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a9d0>,32,2.7788000000000013
O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,6.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a293aa40>,29,1.9894000000000003
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)c2cc(C#N)ccn2)C1,6.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a293aab0>,27,1.1218799999999998
N#CC1CCCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a293ab20>,22,2.5903800000000006
Cc1ccc(Cl)cc1-c1cc(-c2cc(N)ncn2)[nH]c1C(N)=O,6.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a293ab90>,23,2.78162
O=C(CCCCCCN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,6.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a293ac00>,37,5.483800000000004
Cc1ccccc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,6.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a293ac70>,22,2.12822
Cc1cccc(Nc2sc(-c3cccc(C(F)(F)F)c3)cc2C(N)=O)n1,6.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a293ace0>,26,4.979820000000003
COc1ccc2nc(NC(C)c3ncc(F)cn3)nc(Nc3cn(C)cn3)c2c1,6.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a293ad50>,29,3.2177000000000016
CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)C(C#N)C1)C1CC1,6.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a293adc0>,33,3.760880000000002
CC(NC(=O)c1cnn2ccc(N3CC(O)CC3c3cccc(F)c3)nc12)C(F)(F)F,6.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a293ae30>,31,2.861300000000001
COc1ncccc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,6.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a293aea0>,37,5.658000000000005
O=C(CCCCCCC(=O)N1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,6.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a293af10>,39,5.148200000000004
NC1COCCC1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,6.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a293af80>,29,2.676099999999999
Nc1[nH]nc2ccc(-c3ccccc3Cl)cc12,6.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a293aff0>,17,3.4655000000000005
CC(C)(CF)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,6.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a293b060>,31,2.5751000000000013
Cn1cc(F)cc(C2CCCN2c2ccn3ncc(C(=O)NC4CCC4)c3n2)c1=O,6.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a293b0d0>,30,2.1909
N#CC1CC(NC2CC3(CCCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a293b140>,36,5.290180000000004
CN1CCN(c2cccc(Nc3nc4c(NCc5cccnc5)cccn4n3)c2)CC1,6.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a293b1b0>,31,3.2318000000000016
