"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","reflex","GO:0060004","false","0.00004451806005710817","4.351463768974562","23","83","4","63187","P35348,P35462,P48167,P23415"
"GO:BP","organic acid transport","GO:0015849","false","0.000045448034923320254","4.342484890008754","354","83","8","63187","P14416,P35462,Q96FL8,Q9UNQ0,P28222,P21917,Q9H015,P08183"
"GO:BP","heart contraction","GO:0060047","false","0.000054408388588108954","4.26433413639249","235","83","7","63187","P19634,Q12809,P35348,P14416,P35368,P08172,P08588"
"GO:BP","potassium ion transport","GO:0006813","false","0.000057656573800420974","4.239151168811863","237","83","7","63187","P19634,Q12809,P08913,P21728,P14416,P35462,P28223"
"GO:BP","regulation of multicellular organism growth","GO:0040014","false","0.00005804969714169626","4.23620004173132","67","83","5","63187","P05067,P14416,P08588,P07550,P13945"
"GO:BP","response to toxic substance","GO:0009636","false","0.000059341262156272764","4.226643220714237","238","83","7","63187","P18505,P31645,P02768,P14416,Q96FL8,Q9UNQ0,P08183"
"GO:BP","cellular localization","GO:0051641","false","0.00006336003237463027","4.1981846095101085","3621","83","20","63187","P31645,P98066,P05067,Q12879,P08913,P21728,P14416,P20309,O60391,Q14957,P22303,P35462,P28222,P11229,P07550,P28223,P21917,P48167,P28335,Q05586"
"GO:BP","adaptation of signaling pathway","GO:0023058","false","0.00006347013458626997","4.197430580778333","25","83","4","63187","P14416,P35462,P28222,P07550"
"GO:BP","regulation of calcium ion transport","GO:0051924","false","0.00006464755790587904","4.189447876166927","241","83","7","63187","P19634,P08913,P21728,P14416,O60391,P21917,Q05586"
"GO:BP","alcohol metabolic process","GO:0006066","false","0.00006520490462398875","4.185719736000866","371","83","8","63187","P19838,P10635,P05067,P24462,P11712,P08684,P22310,P05177"
"GO:BP","hormone metabolic process","GO:0042445","false","0.00006650320947257048","4.177157394958661","242","83","7","63187","P19838,P10635,P06276,P24462,P11712,P08684,P05177"
"GO:BP","negative regulation of cell communication","GO:0010648","false","0.0000672293807607507","4.172440888945001","1398","83","13","63187","P21918,P31645,P98066,P08913,P06276,P21728,P14416,P22303,P35462,P28222,P07550,P28223,P23415"
"GO:BP","heart process","GO:0003015","false","0.00007438350109379906","4.128523384058072","246","83","7","63187","P19634,Q12809,P35348,P14416,P35368,P08172,P08588"
"GO:BP","export across plasma membrane","GO:0140115","false","0.00007793818374920118","4.1082497191090255","71","83","5","63187","P19634,Q12809,Q96FL8,Q9UNQ0,P08183"
"GO:BP","adenylate cyclase-inhibiting dopamine receptor signaling pathway","GO:0007195","false","0.00008070730718700931","4.093087142758351","6","83","3","63187","P14416,P35462,P21917"
"GO:BP","negative regulation of secretion by cell","GO:1903531","false","0.00008982137602907407","4.046620295997238","148","83","6","63187","P08913,P14416,P35462,P28222,P21917,P18089"
"GO:BP","secondary alcohol metabolic process","GO:1902652","false","0.00008982137602907407","4.046620295997238","148","83","6","63187","P10635,P05067,P11712,P08684,P22310,P05177"
"GO:BP","brain development","GO:0007420","false","0.00009073034792705268","4.042247423714263","736","83","10","63187","P31645,P05067,Q12879,O15399,P21728,P14416,Q13224,P50406,Q14957,Q05586"
"GO:BP","negative regulation of amine transport","GO:0051953","false","0.00010242353015877996","3.989600259725432","28","83","4","63187","P08913,P14416,P28222,P18089"
"GO:BP","positive regulation of adenylate cyclase activity","GO:0045762","false","0.00010242353015877996","3.989600259725432","28","83","4","63187","P21918,P21728,P07550,P13945"
"GO:BP","regulation of behavior","GO:0050795","false","0.00010289200676610882","3.9876183623824426","75","83","5","63187","P08908,P14416,P08588,P28222,P28221"
"GO:BP","neurogenesis","GO:0022008","false","0.00011527454760702587","3.9382665734864153","1742","83","14","63187","P18505,P31645,P05067,Q12879,P47870,P06276,P21728,P14416,P31644,P35462,P11229,P36544,Q8TCU5,P18089"
"GO:BP","lipid hydroxylation","GO:0002933","true","0.00014110368752602185","3.850461636484653","7","83","3","63187","P24462,P08684,P05181"
"GO:BP","serotonin receptor signaling pathway","GO:0007210","false","0.00014110368752602185","3.850461636484653","7","83","3","63187","P08908,P46098,P28223"
"GO:BP","regulation of serotonin secretion","GO:0014062","false","0.00014110368752602185","3.850461636484653","7","83","3","63187","P08908,P31645,P28222"
"GO:BP","regulation of calcium ion transmembrane transport","GO:1903169","false","0.00015932495117124628","3.797716205947494","163","83","6","63187","P19634,P08913,P21728,P14416,P21917,Q05586"
"GO:BP","head development","GO:0060322","false","0.0001686898734987131","3.772910987450177","787","83","10","63187","P31645,P05067,Q12879,O15399,P21728,P14416,Q13224,P50406,Q14957,Q05586"
"GO:BP","positive regulation of vasoconstriction","GO:0045907","false","0.00017916710226628213","3.746741730253251","32","83","4","63187","P35367,P35348,P25100,P28223"
"GO:BP","negative regulation of secretion","GO:0051048","false","0.00019053019934672785","3.720036178150151","168","83","6","63187","P08913,P14416,P35462,P28222,P21917,P18089"
"GO:BP","response to temperature stimulus","GO:0009266","false","0.00019733750360498777","3.704790370090507","169","83","6","63187","P19634,P08588,P28222,P07550,P28223,P13945"
"GO:BP","positive regulation of cyclase activity","GO:0031281","false","0.0002036760351784861","3.691060067720588","33","83","4","63187","P21918,P21728,P07550,P13945"
"GO:BP","adult walking behavior","GO:0007628","false","0.0002036760351784861","3.691060067720588","33","83","4","63187","P21728,P14416,P48167,P23415"
"GO:BP","phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway","GO:0007207","false","0.00022555155455907555","3.6467541752871675","8","83","3","63187","P20309,P08172,P11229"
"GO:BP","positive regulation of lyase activity","GO:0051349","false","0.0002306021370529687","3.637136672297125","34","83","4","63187","P21918,P21728,P07550,P13945"
"GO:BP","organic anion transport","GO:0015711","false","0.00026166883626185295","3.582247997059845","445","83","8","63187","P14416,P35462,Q96FL8,Q9UNQ0,P28222,P21917,Q9H015,P08183"
"GO:BP","mating behavior","GO:0007617","false","0.0002923167520282527","3.5341462954706144","36","83","4","63187","P21918,P31645,P05067,P21728"
"GO:BP","regulation of dopamine secretion","GO:0014059","false","0.0003274215495379062","3.4848927405092542","37","83","4","63187","P14416,P35462,P28222,P28223"
"GO:BP","walking behavior","GO:0090659","false","0.0003274215495379062","3.4848927405092542","37","83","4","63187","P21728,P14416,P48167,P23415"
"GO:BP","adenylate cyclase-activating dopamine receptor signaling pathway","GO:0007191","false","0.0003380061351827773","3.4710754167287243","9","83","3","63187","P21918,P21728,P35462"
"GO:BP","regulation of neurotransmitter transport","GO:0051588","false","0.0003953916096969003","3.402972550755779","98","83","5","63187","P21728,P14416,P35462,P28222,P21917"
"GO:BP","response to light stimulus","GO:0009416","false","0.0004152768806588309","3.381662246308327","317","83","7","63187","P35367,P05067,Q12879,P21728,P14416,P35462,Q05586"
"GO:BP","regulation of heart rate","GO:0002027","false","0.00043744000719835637","3.359081499965677","100","83","5","63187","Q12809,P35348,P14416,P35368,P08588"
"GO:BP","serotonin secretion","GO:0001820","false","0.0004824075139487797","3.3165859362719723","10","83","3","63187","P08908,P31645,P28222"
"GO:BP","dopamine secretion","GO:0014046","false","0.0005521319273585777","3.257957138795846","42","83","4","63187","P14416,P35462,P28222,P28223"
"GO:BP","negative regulation of signaling","GO:0023057","false","0.0005544822272310873","3.2561123696936627","1398","83","12","63187","P21918,P31645,P98066,P08913,P06276,P21728,P14416,P22303,P35462,P28222,P07550,P28223"
"GO:BP","response to cold","GO:0009409","false","0.0006081525834912099","3.215987443992751","43","83","4","63187","P19634,P08588,P07550,P13945"
"GO:BP","positive regulation of ERK1 and ERK2 cascade","GO:0070374","false","0.0006329757032390414","3.1986129600485658","206","83","6","63187","P35348,P05067,P14416,P28223,P28335,P36544"
"GO:BP","omega-hydroxylase P450 pathway","GO:0097267","false","0.0006626806710312303","3.178695696659394","11","83","3","63187","P11712,P33261,P05177"
"GO:BP","reproductive behavior","GO:0019098","false","0.0006682994443161472","3.1750288999873817","44","83","4","63187","P21918,P31645,P05067,P21728"
"GO:BP","xenobiotic transport","GO:0042908","false","0.0009540910525409922","3.0204101769424905","48","83","4","63187","Q96FL8,Q9UNQ0,Q9H015,P08183"
"GO:BP","lipid biosynthetic process","GO:0008610","false","0.0009592915746633307","3.0180493698668265","727","83","9","63187","P19838,P10635,P24462,P11712,P08684,P28223,P28335,P05177,P05181"
"GO:BP","negative regulation of multicellular organism growth","GO:0040015","false","0.0011464669462118446","2.9406384618976147","13","83","3","63187","P08588,P07550,P13945"
"GO:BP","diet induced thermogenesis","GO:0002024","false","0.0011464669462118446","2.9406384618976147","13","83","3","63187","P08588,P07550,P13945"
"GO:BP","negative regulation of catecholamine secretion","GO:0033604","false","0.0011464669462118446","2.9406384618976147","13","83","3","63187","P08913,P14416,P18089"
"GO:BP","sodium ion transport","GO:0006814","false","0.0013324198460846666","2.8753589072170747","234","83","6","63187","P19634,P31645,P14416,P07550,P21917,Q9H015"
"GO:BP","retinol metabolic process","GO:0042572","false","0.0014286620606519679","2.8450704881795024","53","83","4","63187","P10635,P24462,P08684,P05177"
"GO:BP","macromolecule localization","GO:0033036","false","0.0014604263780906386","2.835520331463375","3210","83","17","63187","P19838,P98066,Q12879,P08913,P21728,P14416,P20309,O60391,Q14957,P22303,P35462,Q9UNQ0,P11229,P28223,P21917,P48167,P08183"
"GO:BP","receptor internalization","GO:0031623","false","0.0014936049308238893","2.8257642613243292","128","83","5","63187","P14416,P22303,P35462,P28222,P21917"
"GO:BP","secondary metabolic process","GO:0019748","false","0.0017866046389973908","2.7479715426810585","56","83","4","63187","P10635,P08684,P05177,P11509"
"GO:BP","G protein-coupled receptor internalization","GO:0002031","false","0.0018204641524074087","2.7398178685371968","15","83","3","63187","P14416,P35462,P28222"
"GO:BP","positive regulation of cation transmembrane transport","GO:1904064","false","0.0019432673045350968","2.7114674562710572","135","83","5","63187","P19634,Q12809,P21728,P21917,Q05586"
"GO:BP","cholesterol metabolic process","GO:0008203","false","0.0020895591119798633","2.6799453384980794","137","83","5","63187","P10635,P05067,P11712,P08684,P05177"
"GO:BP","receptor-mediated endocytosis","GO:0006898","false","0.0022451696952431937","2.648750828414542","256","83","6","63187","P14416,P22303,P35462,P28222,P07550,P21917"
"GO:BP","negative regulation of G protein-coupled receptor signaling pathway","GO:0045744","false","0.0023625357605971883","2.6266216090567998","60","83","4","63187","P14416,P35462,P28222,P07550"
"GO:BP","action potential","GO:0001508","false","0.002671263810728421","2.5732832194717155","144","83","5","63187","P19634,Q12809,P35348,P21728,P23415"
"GO:BP","heat generation","GO:0031649","false","0.0027155322280629033","2.5661450386136386","17","83","3","63187","P08588,P07550,P13945"
"GO:BP","regulation of protein secretion","GO:0050708","false","0.0027421108934106036","2.561914985935103","265","83","6","63187","P08913,P14416,P20309,P22303,P35462,P21917"
"GO:BP","response to radiation","GO:0009314","false","0.003075226466269715","2.5121228963341835","428","83","7","63187","P35367,P05067,Q12879,P21728,P14416,P35462,Q05586"
"GO:BP","norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure","GO:0001994","false","0.00315681829932822","2.5007504145823067","2","83","2","63187","P21918,P35348"
"GO:BP","sensitization","GO:0046960","true","0.00315681829932822","2.5007504145823067","2","83","2","63187","P21918,P21728"
"GO:BP","positive regulation of the force of heart contraction by epinephrine-norepinephrine","GO:0001997","false","0.00315681829932822","2.5007504145823067","2","83","2","63187","P35348,P08588"
"GO:BP","regulation of catecholamine metabolic process","GO:0042069","false","0.0032555464476166696","2.4873761040953926","18","83","3","63187","P08908,P21728,P21917"
"GO:BP","regulation of dopamine metabolic process","GO:0042053","false","0.0032555464476166696","2.4873761040953926","18","83","3","63187","P08908,P21728,P21917"
"GO:BP","organic cation transport","GO:0015695","false","0.0032638361250989767","2.4862716549892254","65","83","4","63187","P08913,Q96FL8,Q9H015,P18089"
"GO:BP","positive regulation of macromolecule metabolic process","GO:0010604","false","0.003467282854138289","2.4600107280059333","3420","83","17","63187","P19838,P19634,Q00653,P31645,Q12809,P05067,Q12879,P08913,P14416,Q13224,P02763,P07550,P28223,P21917,P36544,Q05586,P18089"
"GO:BP","sterol metabolic process","GO:0016125","false","0.0034847749807112058","2.4578252599735815","152","83","5","63187","P10635,P05067,P11712,P08684,P05177"
"GO:BP","regulation of protein transport","GO:0051223","false","0.0036901705268687322","2.4329535641480105","440","83","7","63187","P08913,P14416,P20309,P22303,P35462,P11229,P21917"
"GO:BP","multicellular organism growth","GO:0035264","false","0.0038356727648593773","2.416158451156723","155","83","5","63187","P05067,P14416,P08588,P07550,P13945"
"GO:BP","regulation of cell population proliferation","GO:0042127","false","0.0038398026196743026","2.415691099431804","1683","83","12","63187","P08908,P31645,P35348,P05067,P08913,P06276,P14416,P25100,P28222,P11229,P28223,P36544"
"GO:BP","organic cyclic compound metabolic process","GO:1901360","false","0.003949554794192121","2.4034518566071568","8525","83","28","63187","P19838,P19634,P08908,Q00653,Q12809,P10635,P05067,Q12879,P20813,P08913,P06276,P21728,P14416,P24462,P11712,P35462,Q9UNQ0,P08684,P33261,P07550,P28223,Q9HB55,P21917,P22310,P05177,Q05586,P11509,P05181"
"GO:BP","cell population proliferation","GO:0008283","false","0.00396065477677328","2.4022330104299217","2006","83","13","63187","P08908,P31645,P35348,P05067,P08913,P06276,P14416,P25100,P28222,P11229,P28223,P36544,P08183"
"GO:BP","negative regulation of protein secretion","GO:0050709","false","0.004150917888199818","2.3818558575765345","69","83","4","63187","P08913,P14416,P35462,P21917"
"GO:BP","regulation of calcium ion transmembrane transporter activity","GO:1901019","false","0.004150917888199818","2.3818558575765345","69","83","4","63187","P19634,P08913,P14416,P21917"
"GO:BP","fatty acid biosynthetic process","GO:0006633","false","0.004213792937994381","2.3753268090449224","158","83","5","63187","P10635,P11712,P08684,P05177,P05181"
"GO:BP","regulation of phosphate metabolic process","GO:0019220","false","0.004520828384602714","2.344781978927812","1132","83","10","63187","P05067,P08913,P21728,P14416,P07550,P28223,P21917,P28335,P36544,P18089"
"GO:BP","regulation of phosphorus metabolic process","GO:0051174","false","0.00455626829832033","2.341390710174748","1133","83","10","63187","P05067,P08913,P21728,P14416,P07550,P28223,P21917,P28335,P36544,P18089"
"GO:BP","regulation of ERK1 and ERK2 cascade","GO:0070372","false","0.004703485415954279","2.3275801982491027","291","83","6","63187","P35348,P05067,P14416,P28223,P28335,P36544"
"GO:BP","regulation of sodium ion transport","GO:0002028","false","0.004924974421116684","2.307596020759613","72","83","4","63187","P19634,P14416,P07550,P21917"
"GO:BP","vitamin D metabolic process","GO:0042359","true","0.0052911316778916405","2.2764514302520804","21","83","3","63187","P19838,P08684,P22310"
"GO:BP","developmental growth","GO:0048589","false","0.005385904374293078","2.2687413616719123","667","83","8","63187","P31645,P98066,P35348,P05067,P14416,P08588,P07550,P13945"
"GO:BP","negative regulation of molecular function","GO:0044092","false","0.005689186905125949","2.2449497982534155","672","83","8","63187","P21918,P19838,P10635,P08913,P14416,P07550,P21917,P22310"
"GO:BP","regulation of cellular metabolic process","GO:0031323","false","0.005864431263320353","2.2317740996913877","6673","83","24","63187","P19838,P19634,P08908,Q00653,P31645,Q12809,P35348,P10635,P05067,P08913,P21728,P14416,P20815,P35462,P02763,P07550,P28223,P21917,P22310,P28335,P36544,P05177,Q05586,P18089"
"GO:BP","regulation of protein phosphorylation","GO:0001932","false","0.006023560186327301","2.2201467459083273","910","83","9","63187","P05067,P08913,P21728,P14416,P07550,P28223,P21917,P36544,P18089"
"GO:BP","positive regulation of cytosolic calcium ion concentration","GO:0007204","false","0.006029185844410585","2.2197413291785897","170","83","5","63187","P35348,P35368,P25100,P28223,Q05586"
"GO:BP","serotonin transport","GO:0006837","false","0.006120761007201357","2.2131945777430944","22","83","3","63187","P08908,P31645,P28222"
"GO:BP","positive regulation of long-term synaptic potentiation","GO:1900273","false","0.006120761007201357","2.2131945777430944","22","83","3","63187","P05067,P14416,P36544"
"GO:BP","sleep","GO:0030431","false","0.006120761007201357","2.2131945777430944","22","83","3","63187","Q12879,P14416,P08588"
"GO:BP","negative regulation of cation transmembrane transport","GO:1904063","false","0.006446063258819112","2.190705436828452","77","83","4","63187","Q12809,P08913,P14416,P21917"
"GO:BP","regulation of protein metabolic process","GO:0051246","true","0.006588464651762105","2.1812157797845697","2102","83","13","63187","P19838,P05067,Q12879,P08913,P21728,P14416,Q13224,Q14957,P07550,P28223,P21917,P36544,P18089"
"GO:BP","regulation of developmental process","GO:0050793","false","0.006795204528293278","2.167797466941439","2455","83","14","63187","P19838,P31645,P98066,P05067,P14416,P08588,P35462,P07550,P28223,P28335,P13945,P36544,Q8TCU5,P18089"
"GO:BP","ammonium ion metabolic process","GO:0097164","false","0.0070321974492730185","2.1529089436899924","23","83","3","63187","P08908,Q12879,P06276"
"GO:BP","defense response","GO:0006952","false","0.007246924170617908","2.1398462829696347","1791","83","12","63187","P35367,P19838,P08908,Q00653,P98066,P05067,P21728,P14416,P31644,P02763,P21917,P28335"
"GO:BP","ERK1 and ERK2 cascade","GO:0070371","false","0.0074094552678632694","2.1302137195317616","315","83","6","63187","P35348,P05067,P14416,P28223,P28335,P36544"
"GO:BP","growth","GO:0040007","false","0.00775690691848405","2.1103114199817896","939","83","9","63187","P19634,P31645,P98066,P35348,P05067,P14416,P08588,P07550,P13945"
"GO:BP","positive regulation of ion transmembrane transporter activity","GO:0032414","false","0.007893310729279415","2.102740800355006","81","83","4","63187","P19634,P07550,P21917,P08183"
"GO:BP","amide transport","GO:0042886","false","0.00796377064882446","2.098881255850082","319","83","6","63187","P08913,P14416,P20309,Q9UNQ0,P28335,P08183"
"GO:BP","phasic smooth muscle contraction","GO:0014821","false","0.00802917304701246","2.0953291819458837","24","83","3","63187","P21728,P14416,P28221"
"GO:BP","positive regulation of phosphorus metabolic process","GO:0010562","false","0.00807850866648436","2.092668804781744","705","83","8","63187","P05067,P08913,P07550,P28223,P21917,P28335,P36544,P18089"
"GO:BP","positive regulation of phosphate metabolic process","GO:0045937","false","0.00807850866648436","2.092668804781744","705","83","8","63187","P05067,P08913,P07550,P28223,P21917,P28335,P36544,P18089"
"GO:BP","response to nutrient levels","GO:0031667","false","0.008091742278112192","2.091957957954639","496","83","7","63187","P31645,P02768,P06276,P08588,P07550,P28335,P13945"
"GO:BP","regulation of developmental growth","GO:0048638","false","0.008401259239630587","2.0756556139576725","322","83","6","63187","P31645,P05067,P14416,P08588,P07550,P13945"
"GO:BP","retinoid metabolic process","GO:0001523","false","0.008700859298294266","2.0604378542688733","83","83","4","63187","P10635,P24462,P08684,P05177"
"GO:BP","generation of neurons","GO:0048699","false","0.00889031136944493","2.0510830282689656","1514","83","11","63187","P18505,P31645,P05067,P47870,P06276,P21728,P14416,P31644,P36544,Q8TCU5,P18089"
"GO:BP","positive regulation of heart rate","GO:0010460","false","0.009115405262343286","2.040224018255644","25","83","3","63187","P35348,P35368,P08588"
"GO:BP","vascular associated smooth muscle contraction","GO:0014829","false","0.009115405262343286","2.040224018255644","25","83","3","63187","P20309,P28223,P18089"
"GO:BP","organic acid biosynthetic process","GO:0016053","false","0.009173717974645347","2.037454615407217","327","83","6","63187","P31513,P10635,P11712,P08684,P05177,P05181"
"GO:BP","positive regulation of catecholamine uptake involved in synaptic transmission","GO:0051944","false","0.009462361132621179","2.0240004810484233","3","83","2","63187","P14416,P21917"
"GO:BP","acetylcholine catabolic process","GO:0006581","false","0.009462361132621179","2.0240004810484233","3","83","2","63187","P06276,P22303"
"GO:BP","positive regulation of dopamine uptake involved in synaptic transmission","GO:0051586","false","0.009462361132621179","2.0240004810484233","3","83","2","63187","P14416,P21917"
"GO:BP","positive regulation of the force of heart contraction by chemical signal","GO:0003099","false","0.009462361132621179","2.0240004810484233","3","83","2","63187","P35348,P08588"
"GO:BP","directional locomotion","GO:0033058","false","0.009462361132621179","2.0240004810484233","3","83","2","63187","Q12879,Q14957"
"GO:BP","phospholipase C-activating serotonin receptor signaling pathway","GO:0007208","false","0.009462361132621179","2.0240004810484233","3","83","2","63187","P28223,P28335"
"GO:BP","positive regulation of phosphatidylinositol biosynthetic process","GO:0010513","true","0.009462361132621179","2.0240004810484233","3","83","2","63187","P28223,P28335"
"GO:BP","alkaloid catabolic process","GO:0009822","false","0.009462361132621179","2.0240004810484233","3","83","2","63187","P10635,P08684"
"GO:BP","negative regulation of monoatomic ion transmembrane transport","GO:0034766","false","0.009567932397534715","2.0191819018633312","85","83","4","63187","Q12809,P08913,P14416,P21917"
"GO:BP","locomotion","GO:0040011","false","0.009649955930217289","2.015474670004099","1234","83","10","63187","P98066,P05067,Q12879,P08173,P08913,P21728,P14416,Q14957,P11229,P28221"
"GO:BP","regulation of phosphorylation","GO:0042325","false","0.00974006915180028","2.0114379597395913","966","83","9","63187","P05067,P08913,P21728,P14416,P07550,P28223,P21917,P36544,P18089"
"GO:BP","regulation of the force of heart contraction","GO:0002026","false","0.010294597013015825","1.9873906493809654","26","83","3","63187","P19634,P35348,P08588"
"GO:BP","diterpenoid metabolic process","GO:0016101","false","0.010986173646291104","1.9591535408480627","88","83","4","63187","P10635,P24462,P08684,P05177"
"GO:BP","positive regulation of transporter activity","GO:0032411","false","0.01149169182720965","1.9396160290024769","89","83","4","63187","P19634,P07550,P21917,P08183"
"GO:BP","response to extracellular stimulus","GO:0009991","false","0.011710381838343699","1.931428943733613","525","83","7","63187","P31645,P02768,P06276,P08588,P07550,P28335,P13945"
"GO:BP","positive regulation of cellular metabolic process","GO:0031325","false","0.011955055464684493","1.922448404663176","3346","83","16","63187","P19838,P19634,Q00653,P31645,Q12809,P05067,P08913,P14416,P02763,P07550,P28223,P21917,P28335,P36544,Q05586,P18089"
"GO:BP","regulation of cellular localization","GO:0060341","false","0.012340496633881851","1.9086673621006451","995","83","9","63187","P98066,P08913,P14416,P20309,P22303,P35462,P11229,P21917,Q05586"
"GO:BP","negative regulation of calcium ion transmembrane transporter activity","GO:1901020","false","0.012946598290841589","1.8878443271491387","28","83","3","63187","P08913,P14416,P21917"
"GO:BP","regulation of establishment of protein localization","GO:0070201","false","0.013557816514196512","1.8678102479462093","537","83","7","63187","P08913,P14416,P20309,P22303,P35462,P11229,P21917"
"GO:BP","positive regulation of nitrogen compound metabolic process","GO:0051173","false","0.014385729394346455","1.8420681133420198","3001","83","15","63187","P19838,P19634,Q00653,Q12809,P05067,Q12879,P08913,P14416,Q13224,P07550,P28223,P21917,P36544,Q05586,P18089"
"GO:BP","positive regulation of signaling receptor activity","GO:2000273","false","0.01442674126284468","1.840831757014075","29","83","3","63187","P08913,P07550,P18089"
"GO:BP","positive regulation of smooth muscle contraction","GO:0045987","false","0.01442674126284468","1.840831757014075","29","83","3","63187","P35348,P20309,P18089"
"GO:BP","circadian rhythm","GO:0007623","false","0.01498366984141946","1.8243818050154534","205","83","5","63187","P31645,P14416,P08588,P35462,P21917"
"GO:BP","regulation of signaling receptor activity","GO:0010469","false","0.01617781721016967","1.79108007589607","97","83","4","63187","P05067,P08913,P07550,P18089"
"GO:BP","response to wounding","GO:0009611","false","0.017172844712426052","1.7651577572224895","557","83","7","63187","P21918,P31645,Q12879,P08913,P14416,Q14957,P18089"
"GO:BP","protein secretion","GO:0009306","false","0.01740371991705438","1.7593579145459797","366","83","6","63187","P08913,P14416,P20309,P22303,P35462,P21917"
"GO:BP","establishment of protein localization to extracellular region","GO:0035592","false","0.017674555546465683","1.7526514983878851","367","83","6","63187","P08913,P14416,P20309,P22303,P35462,P21917"
"GO:BP","regulation of amine metabolic process","GO:0033238","false","0.017713537447593602","1.7516947002126124","31","83","3","63187","P08908,P21728,P21917"
"GO:BP","regulation of body fluid levels","GO:0050878","false","0.018792265392457232","1.7260208628936133","371","83","6","63187","P31645,P08913,P14416,P20309,P11229,P18089"
"GO:BP","receptor transactivation","GO:0035624","false","0.018908550106315935","1.7233417712590031","4","83","2","63187","P08913,P18089"
"GO:BP","positive regulation of cold-induced thermogenesis","GO:0120162","false","0.01898778936910573","1.7215255945407044","101","83","4","63187","P08588,P22303,P07550,P13945"
"GO:BP","arachidonate transport","GO:1903963","false","0.019527437828144683","1.7093547362357357","32","83","3","63187","P14416,P35462,P21917"
"GO:BP","arachidonic acid secretion","GO:0050482","true","0.019527437828144683","1.7093547362357357","32","83","3","63187","P14416,P35462,P21917"
"GO:BP","protein localization to extracellular region","GO:0071692","false","0.019667551041177334","1.7062497140774584","374","83","6","63187","P08913,P14416,P20309,P22303,P35462,P21917"
"GO:BP","monocarboxylic acid biosynthetic process","GO:0072330","false","0.019723780380662193","1.7050098418738922","217","83","5","63187","P10635,P11712,P08684,P05177,P05181"
"GO:BP","synaptic transmission, cholinergic","GO:0007271","false","0.021459814007441257","1.6683740463911292","33","83","3","63187","P20309,P22303,P36544"
"GO:BP","protein localization","GO:0008104","false","0.022717979752739897","1.6436302918539578","2731","83","14","63187","P98066,Q12879,P08913,P21728,P14416,P20309,O60391,Q14957,P22303,P35462,P11229,P28223,P21917,P48167"
"GO:BP","primary alcohol metabolic process","GO:0034308","false","0.022987440022741158","1.6385093908838948","106","83","4","63187","P10635,P24462,P08684,P05177"
"GO:BP","cellular macromolecule localization","GO:0070727","false","0.02376133367470302","1.6241291869522494","2742","83","14","63187","P98066,Q12879,P08913,P21728,P14416,P20309,O60391,Q14957,P22303,P35462,P11229,P28223,P21917,P48167"
"GO:BP","negative regulation of developmental growth","GO:0048640","false","0.024749185819638274","1.6064390835932183","108","83","4","63187","P31645,P08588,P07550,P13945"
"GO:BP","small molecule biosynthetic process","GO:0044283","false","0.025416188734609168","1.5948895732007795","592","83","7","63187","P31513,P19838,P10635,P11712,P08684,P05177,P05181"
"GO:BP","response to dietary excess","GO:0002021","false","0.0256943310675004","1.5901626843603986","35","83","3","63187","P08588,P07550,P13945"
"GO:BP","regulation of transferase activity","GO:0051338","false","0.025971868881360185","1.5854967983237498","594","83","7","63187","P05067,P08913,P07550,P21917,P22310,P36544,P18089"
"GO:BP","regulation of synaptic transmission, GABAergic","GO:0032228","false","0.028003605096179707","1.5527860553508765","36","83","3","63187","P35348,P14416,P28222"
"GO:BP","negative regulation of protein transport","GO:0051224","false","0.028568355061129726","1.5441147651629665","112","83","4","63187","P08913,P14416,P35462,P21917"
"GO:BP","positive regulation of protein phosphorylation","GO:0001934","false","0.028598503962911196","1.543656684970471","603","83","7","63187","P05067,P08913,P07550,P28223,P21917,P36544,P18089"
"GO:BP","fat cell differentiation","GO:0045444","false","0.030146546289279447","1.5207624352128395","237","83","5","63187","P08588,P07550,P28223,P28335,P13945"
"GO:BP","positive regulation of heart contraction","GO:0045823","false","0.030445621291471655","1.5164751590473076","37","83","3","63187","P35348,P35368,P08588"
"GO:BP","negative regulation of response to external stimulus","GO:0032102","false","0.030801664933379658","1.5114258077905638","405","83","6","63187","P19838,P98066,P21728,P14416,P35462,Q8TCU5"
"GO:BP","organic substance catabolic process","GO:1901575","false","0.031440993927303665","1.5025037332967375","2074","83","12","63187","P10635,P05067,Q12879,P08913,P06276,Q14957,P22303,P08684,P28223,P22310,P05177,P11509"
"GO:BP","negative regulation of epinephrine secretion","GO:0032811","false","0.031487322173023406","1.5018642721970539","5","83","2","63187","P08913,P18089"
"GO:BP","cerebral cortex GABAergic interneuron migration","GO:0021853","true","0.031487322173023406","1.5018642721970539","5","83","2","63187","P21728,P14416"
"GO:BP","synaptic transmission, glycinergic","GO:0060012","false","0.031487322173023406","1.5018642721970539","5","83","2","63187","P48167,P23415"
"GO:BP","regulation of phosphatidylinositol biosynthetic process","GO:0010511","false","0.031487322173023406","1.5018642721970539","5","83","2","63187","P28223,P28335"
"GO:BP","negative regulation of transmembrane transport","GO:0034763","false","0.0317047598226207","1.4988755324346161","115","83","4","63187","Q12809,P08913,P14416,P21917"
